,level_0,index,image_id,mask,group,histogram
60,15,ayutthaya_1700_tin_brass_walters_mouth_mask,ayutthaya_1700_tin_brass_walters,mouth_mask,1,"[0. 2. 0. 1. 3. 1. 1. 0. 0. 0. 1. 0. 2. 3. 0. 1. 1. 1. 2. 0. 0. 1. 3. 1.
 1. 2. 0. 0. 2. 0. 1. 9. 1. 1. 2. 0. 2. 0. 0. 0. 5. 0. 0. 0. 1. 0. 0. 1.
 2. 0. 2. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 3. 2. 0. 2. 1. 0. 1. 1. 0.
 0. 1. 1. 0. 1. 2. 2. 2. 0. 1. 0. 1. 0. 0. 1. 1. 4. 5. 3. 1. 1. 2. 1. 1.
 2. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 3. 0. 2. 2. 0. 0. 2. 0. 1. 0. 1. 0. 1.
 0. 0. 0. 0. 1. 0. 0. 1. 0. 3. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 5. 0. 0. 9. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 2. 1. 1. 1. 1. 0. 0. 0. 0. 1. 2. 2. 2. 1. 0. 0. 0. 0. 0. 1. 2. 0.
 0. 0. 0. 1. 0. 0. 0. 0.]"
61,16,sukhothai_1584_metal_ACM_personal_mouth_mask,sukhothai_1584_metal_ACM_personal,mouth_mask,0,"[0. 1. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 1. 1. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 2. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 1. 0. 2. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 1. 4. 1. 1. 0. 0. 0. 1.
 0. 0. 0. 0. 2. 0. 1. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1.
 1. 0. 1. 0. 0. 1. 1. 3. 0. 0. 0. 0. 0. 1. 2. 1. 0. 0. 0. 0. 1. 0. 0. 0.
 0. 0. 1. 0. 1. 0. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.
 0. 0. 0. 1. 0. 0. 0. 0.]"
62,17,sukhothai_ayutthaya_1400_1500_victoria_albert_mouth_mask,sukhothai_ayutthaya_1400_1500_victoria_albert,mouth_mask,0,"[ 0.  1.  1.  0.  1.  4.  2.  0.  4.  0.  0.  2.  1.  5.  0.  1.  2.  2.
  2.  0.  0.  7.  3.  0.  1.  5.  1.  2.  0.  1.  2.  3.  1.  1.  2.  0.
  2.  0.  0.  0.  7.  3.  1.  1.  1.  2.  0.  1.  0.  1.  1.  1.  3.  2.
  0.  0.  2.  1.  0.  3.  3.  0.  0.  3.  1.  1.  0.  2.  0.  1.  3.  1.
  2.  4.  0.  0.  2.  1.  0.  1.  0.  0.  0.  2.  2.  1.  1.  2.  3.  1.
  2.  0.  4.  0.  1.  6.  0.  2.  0.  2.  1.  0.  2.  0.  0.  0.  3.  0.
  0.  0.  1.  2.  1.  3.  1.  1.  1.  1.  0.  0.  1.  5.  1.  0.  2.  1.
  0.  0.  1.  0.  0.  1.  0.  0.  0.  2.  0.  0.  1.  2.  1.  1.  1.  2.
  1.  2.  1.  5.  0.  0. 11.  1.  1.  2.  1.  1.  1.  2.  3.  0.  5.  2.
  3.  1.  1.  0.  0.  0.  1.  0.  0.  3.  3.  2.  3.  4.  0.  1.  2.  1.
  0.  0.  1.  2.  6.  0.  0.  0.  0.  1.  1.  0.  0.  0.  0.  0.  2.  0.
  0.  2.]"
63,18,sukhothai_ayutthaya_1400_1500_walters_mouth_mask,sukhothai_ayutthaya_1400_1500_walters,mouth_mask,0,"[0. 1. 1. 2. 3. 0. 0. 1. 0. 0. 2. 1. 0. 0. 2. 0. 2. 1. 0. 0. 0. 1. 1. 0.
 2. 0. 0. 0. 2. 1. 0. 1. 1. 0. 1. 1. 4. 1. 1. 0. 1. 0. 0. 1. 1. 0. 2. 0.
 1. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 1. 1. 2. 1. 1. 1. 0. 1. 2. 0. 0. 1. 7.
 1. 0. 3. 1. 2. 2. 0. 1. 0. 0. 0. 0. 1. 1. 1. 4. 0. 0. 1. 2. 1. 1. 0. 2.
 1. 0. 0. 1. 1. 0. 0. 1. 0. 3. 0. 0. 1. 0. 2. 0. 1. 2. 1. 1. 0. 0. 0. 1.
 0. 0. 2. 0. 1. 0. 1. 0. 0. 0. 0. 0. 3. 0. 1. 0. 0. 2. 0. 0. 0. 0. 0. 1.
 0. 2. 0. 0. 0. 1. 2. 0. 0. 0. 0. 0. 3. 0. 0. 1. 0. 2. 2. 0. 1. 1. 2. 1.
 3. 0. 0. 1. 0. 1. 1. 0. 1. 2. 0. 2. 0. 0. 0. 0. 1. 0. 1. 1. 0. 1. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0.]"
64,19,test_ayutthaya_1500_copper_LACMA_cropped_mouth_mask,test_ayutthaya_1500_copper_LACMA_cropped,mouth_mask,2,"[0. 0. 1. 0. 2. 0. 1. 0. 1. 0. 2. 0. 0. 0. 1. 1. 0. 2. 1. 0. 0. 0. 0. 0.
 1. 0. 1. 0. 0. 0. 0. 0. 4. 2. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 3. 0. 1. 2. 0. 1. 0. 1. 1. 0. 0. 0. 1.
 0. 0. 0. 1. 2. 1. 0. 1. 0. 3. 0. 1. 0. 0. 0. 1. 0. 1. 0. 3. 0. 0. 0. 0.
 1. 0. 1. 2. 1. 0. 0. 0. 2. 0. 0. 0. 0. 0. 2. 0. 0. 0. 1. 1. 0. 1. 0. 1.
 1. 0. 0. 0. 0. 2. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0.
 1. 0. 1. 1. 1. 0. 0. 0. 0. 2. 0. 1. 1. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1.
 1. 0. 0. 1. 0. 0. 2. 0.]"
65,20,ayutthaya_1300_1400_sandstone_mouth_mask,ayutthaya_1300_1400_sandstone,mouth_mask,1,"[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 2. 0. 1. 1. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 2. 0. 1. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0.
 1. 0. 0. 2. 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 2. 0. 3. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"
66,21,sukhothai_1600_bronze_walters_2_mouth_mask,sukhothai_1600_bronze_walters_2,mouth_mask,0,"[0. 2. 0. 1. 0. 1. 0. 0. 2. 5. 2. 0. 1. 0. 3. 2. 2. 1. 0. 0. 0. 3. 3. 1.
 2. 7. 2. 4. 1. 2. 2. 0. 1. 3. 2. 0. 1. 1. 2. 2. 4. 1. 0. 0. 3. 2. 0. 1.
 1. 1. 3. 0. 0. 0. 0. 0. 6. 0. 0. 1. 0. 1. 1. 1. 2. 0. 1. 2. 1. 0. 0. 2.
 0. 0. 0. 0. 1. 1. 1. 2. 1. 2. 2. 2. 2. 0. 1. 1. 2. 7. 0. 3. 1. 3. 1. 0.
 2. 0. 1. 2. 1. 0. 2. 1. 1. 1. 3. 4. 3. 5. 2. 0. 2. 0. 1. 1. 1. 1. 1. 1.
 1. 0. 3. 1. 0. 1. 4. 1. 1. 2. 1. 0. 0. 3. 0. 3. 0. 2. 1. 0. 2. 0. 0. 0.
 0. 0. 0. 2. 3. 0. 6. 2. 2. 0. 0. 0. 0. 0. 2. 0. 0. 1. 0. 0. 0. 1. 1. 0.
 1. 1. 5. 1. 0. 0. 1. 1. 0. 1. 0. 1. 0. 1. 0. 0. 1. 1. 2. 1. 2. 1. 0. 0.
 2. 0. 0. 1. 0. 0. 0. 0.]"
67,22,test_sukhothai_walking_1400_bronze_walters_mouth_mask,test_sukhothai_walking_1400_bronze_walters,mouth_mask,2,"[0. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 0. 1. 1. 2. 2. 0. 0. 1. 0. 0. 1. 0. 1.
 2. 2. 0. 0. 2. 0. 0. 0. 1. 1. 0. 0. 2. 0. 2. 1. 1. 0. 0. 2. 0. 0. 0. 0.
 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 3. 0. 0. 2. 0. 0. 0. 0. 0. 1. 0.
 0. 0. 0. 2. 0. 2. 1. 0. 0. 0. 0. 2. 1. 0. 0. 2. 0. 0. 0. 0. 1. 0. 1. 0.
 1. 1. 0. 1. 1. 0. 0. 2. 0. 1. 0. 1. 0. 1. 1. 0. 0. 1. 2. 0. 0. 1. 0. 2.
 0. 0. 0. 0. 0. 0. 1. 0. 0. 2. 0. 0. 0. 2. 1. 1. 1. 0. 0. 0. 1. 0. 0. 1.
 1. 1. 0. 3. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 2. 0. 0. 0. 1. 2.
 2. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 3. 1. 1. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"
68,23,test_unknown_1700_bronze_cantor_mouth_mask,test_unknown_1700_bronze_cantor,mouth_mask,2,"[0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 4. 0. 0. 3. 0. 1. 0. 0. 0. 2. 0. 2.
 1. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 2. 1. 0. 1. 0. 0. 0. 0. 0. 2. 0.
 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 4. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 2. 0. 0. 1. 1. 2. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0.
 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.
 2. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 2. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2.
 0. 0. 3. 1. 0. 1. 0. 0. 1. 2. 1. 1. 1. 2. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 0. 0. 3. 0.]"
69,24,ayutthaya_buddha_1347_bronze_NGAustralia_mouth_mask,ayutthaya_buddha_1347_bronze_NGAustralia,mouth_mask,1,"[0. 2. 0. 0. 1. 0. 1. 0. 0. 0. 5. 0. 0. 1. 0. 1. 0. 1. 1. 0. 0. 0. 0. 0.
 0. 2. 1. 0. 0. 1. 0. 1. 0. 4. 0. 1. 0. 3. 0. 2. 2. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 2. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 1. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 1. 0. 1. 0. 0. 0. 2. 1. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 4. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 1. 0. 0. 2. 0. 0. 1. 0. 0. 1. 0.
 0. 0. 0. 0. 0. 1. 0. 0.]"
70,25,sukhothai_1300_1400_bronze_british_museum_mouth_mask,sukhothai_1300_1400_bronze_british_museum,mouth_mask,0,"[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 3. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1.
 1. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 3. 0. 0. 0. 0. 0. 1. 1. 0. 0.
 0. 0. 2. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1. 1. 1. 7. 0. 0. 2. 0. 2. 0. 0. 0.
 1. 0. 0. 2. 2. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 1. 0. 2. 0. 0. 3. 1. 0. 0. 2. 2. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0.
 0. 0. 2. 0. 1. 1. 4. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 4. 1. 2. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 2.
 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 1. 0. 6. 2. 1. 0. 2. 0. 0. 1. 0. 0. 0. 1.
 0. 1. 0. 0. 0. 1. 1. 0.]"
71,26,ayutthaya_1300_1400_bronze_walters_mouth_mask,ayutthaya_1300_1400_bronze_walters,mouth_mask,1,"[0. 5. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 0. 5. 1. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 2. 2. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 2. 1. 0. 1. 0. 0. 0. 1. 0. 1. 0.
 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 2.
 0. 0. 0. 1. 3. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0.
 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 2. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1.
 1. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 3. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 1. 1. 0. 2. 0. 0. 0. 0. 1. 2. 0. 0. 1. 1. 1. 0. 0. 0. 1. 1. 1.
 0. 1. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1. 0. 2. 0. 0.
 0. 0. 0. 0. 0. 1. 0. 0.]"
72,27,sukhothai_1584_metal_ACM_mouth_mask,sukhothai_1584_metal_ACM,mouth_mask,0,"[1. 1. 2. 0. 1. 3. 0. 0. 1. 0. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 1. 0. 2. 3.
 3. 1. 1. 2. 1. 3. 0. 5. 0. 3. 1. 0. 0. 1. 1. 1. 2. 2. 0. 0. 0. 0. 0. 1.
 3. 0. 1. 0. 3. 1. 0. 1. 0. 2. 0. 3. 2. 0. 0. 4. 2. 0. 3. 3. 0. 0. 2. 0.
 0. 0. 1. 2. 0. 1. 0. 1. 3. 0. 2. 0. 2. 2. 1. 1. 1. 2. 1. 3. 2. 2. 2. 1.
 0. 0. 1. 0. 1. 0. 2. 1. 0. 1. 2. 0. 3. 4. 1. 1. 1. 1. 0. 3. 0. 0. 0. 2.
 0. 1. 0. 1. 0. 1. 1. 0. 0. 2. 0. 0. 0. 1. 0. 0. 1. 1. 1. 0. 2. 1. 1. 2.
 1. 4. 2. 3. 1. 1. 1. 1. 1. 1. 1. 0. 0. 3. 0. 1. 0. 0. 1. 3. 1. 1. 2. 1.
 2. 5. 1. 1. 0. 1. 0. 0. 0. 1. 1. 2. 0. 0. 1. 1. 1. 1. 1. 0. 0. 1. 0. 1.
 4. 1. 0. 0. 1. 0. 3. 0.]"
73,28,ayuthuya_early_1400_bronze_walters_mouth_mask,ayuthuya_early_1400_bronze_walters,mouth_mask,1,"[0. 0. 0. 0. 1. 3. 0. 0. 0. 0. 0. 0. 1. 2. 3. 2. 0. 0. 1. 0. 0. 0. 0. 0.
 0. 0. 2. 0. 0. 0. 2. 4. 0. 2. 1. 0. 0. 1. 1. 2. 4. 1. 0. 0. 1. 0. 0. 0.
 0. 0. 2. 0. 1. 0. 0. 0. 2. 1. 0. 0. 1. 0. 1. 1. 3. 0. 0. 2. 1. 1. 1. 1.
 0. 0. 2. 1. 1. 0. 1. 0. 0. 0. 0. 2. 0. 0. 1. 1. 0. 0. 0. 1. 0. 0. 0. 1.
 0. 1. 0. 0. 2. 0. 0. 1. 1. 0. 0. 1. 4. 1. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0.
 2. 0. 2. 1. 0. 1. 2. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 3. 1. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 2. 1. 1. 2.
 0. 1. 1. 1. 3. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 2. 0. 0. 1. 1. 3.
 0. 1. 0. 0. 0. 0. 1. 0.]"
74,29,test_sukhothai_buddha_1300_copper_LACMA_mouth_mask,test_sukhothai_buddha_1300_copper_LACMA,mouth_mask,2,"[0. 1. 0. 0. 0. 1. 0. 1. 0. 0. 1. 0. 1. 0. 0. 2. 0. 2. 2. 0. 1. 0. 0. 1.
 1. 0. 1. 0. 0. 0. 0. 5. 1. 1. 0. 1. 0. 1. 1. 1. 0. 1. 0. 0. 0. 1. 0. 0.
 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 0. 1. 0. 0. 0. 0. 1.
 1. 0. 1. 1. 1. 2. 0. 0. 0. 1. 1. 0. 0. 0. 1. 2. 0. 1. 0. 2. 0. 0. 1. 0.
 0. 1. 1. 0. 0. 0. 0. 0. 1. 0. 1. 1. 1. 1. 0. 0. 0. 3. 0. 2. 0. 0. 1. 0.
 0. 1. 2. 0. 0. 1. 2. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 1. 0. 0. 0.
 1. 1. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 1. 0. 0. 1. 0. 0.
 0. 0. 0. 1. 1. 0. 1. 0.]"
75,30,test_unknown_1500_bronze_cantor_3_mouth_mask,test_unknown_1500_bronze_cantor_3,mouth_mask,2,"[0. 1. 2. 0. 3. 2. 3. 1. 1. 1. 4. 0. 1. 2. 4. 2. 0. 0. 2. 0. 0. 1. 3. 1.
 2. 0. 2. 0. 0. 1. 0. 1. 0. 3. 2. 0. 1. 2. 1. 0. 1. 0. 1. 0. 0. 1. 0. 2.
 0. 3. 2. 0. 2. 1. 0. 0. 0. 0. 0. 3. 2. 2. 1. 3. 3. 0. 2. 2. 1. 0. 0. 0.
 0. 1. 2. 1. 0. 1. 0. 0. 0. 1. 1. 4. 2. 1. 0. 1. 1. 0. 0. 1. 1. 1. 2. 0.
 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 4. 0. 3. 3. 2. 0. 1. 1. 0. 0. 0. 3. 0. 0.
 1. 1. 1. 0. 0. 0. 2. 0. 2. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 3.
 1. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 4. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 1. 1.
 0. 1. 0. 0. 2. 0. 1. 2. 0. 0. 0. 1. 0. 0. 2. 0. 0. 1. 0. 3. 0. 2. 0. 1.
 0. 0. 0. 0. 1. 0. 0. 1.]"
76,31,ayutthaya_1600_crowned_bronze_victoria_albert_mouth_mask,ayutthaya_1600_crowned_bronze_victoria_albert,mouth_mask,1,"[0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 1. 2. 0. 0. 0. 0. 0. 0. 1. 1.
 0. 1. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 4. 0. 0.
 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 2. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 3. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 2. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 2. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0.]"
77,32,test_unknown_1500_bronze_met_mouth_mask,test_unknown_1500_bronze_met,mouth_mask,2,"[0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 2. 2. 0. 0. 0. 1. 0.
 3. 0. 1. 0. 1. 0. 1. 2. 2. 2. 0. 0. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0.
 2. 0. 0. 0. 0. 0. 0. 0. 1. 2. 0. 2. 0. 4. 0. 0. 0. 0. 1. 2. 1. 0. 0. 2.
 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 0. 2. 1. 2. 0. 1. 0. 0. 0. 0. 0. 0.
 1. 0. 1. 2. 0. 0. 2. 0. 0. 1. 0. 0. 2. 4. 0. 0. 0. 2. 0. 0. 0. 3. 0. 1.
 2. 3. 0. 0. 0. 2. 3. 2. 1. 1. 3. 0. 0. 2. 3. 2. 1. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 0. 0. 0. 0. 4. 0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.
 0. 1. 0. 0. 0. 0. 1. 0. 0. 2. 1. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 2. 0. 0. 0. 1.]"
78,33,test_ayutthaya_1600_1625_bronze_walters_mouth_mask,test_ayutthaya_1600_1625_bronze_walters,mouth_mask,2,"[0. 1. 1. 2. 6. 3. 1. 0. 1. 3. 0. 1. 0. 2. 3. 0. 0. 0. 0. 0. 0. 1. 2. 1.
 2. 2. 0. 0. 0. 1. 5. 5. 2. 1. 2. 0. 0. 1. 0. 1. 4. 1. 0. 2. 1. 1. 0. 0.
 0. 1. 0. 0. 0. 0. 1. 0. 1. 1. 0. 4. 0. 4. 0. 0. 0. 0. 3. 1. 0. 0. 0. 2.
 1. 0. 0. 0. 2. 1. 0. 1. 0. 2. 0. 1. 0. 1. 1. 1. 1. 3. 0. 0. 0. 2. 1. 0.
 1. 0. 1. 2. 1. 0. 0. 1. 0. 2. 0. 0. 1. 2. 2. 0. 0. 1. 1. 0. 1. 0. 0. 0.
 0. 1. 1. 0. 0. 1. 2. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 2. 1. 0. 4. 1. 1. 1. 0. 0. 6. 2. 0. 0. 1. 0. 0. 0. 1. 0. 2. 2.
 1. 0. 2. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 2. 0. 2. 0. 1. 0. 0. 1. 1. 1.
 0. 0. 0. 0. 2. 0. 0. 0.]"
79,34,test_ayutthaya_1300_u_thong_bronze_NSW_mouth_mask,test_ayutthaya_1300_u_thong_bronze_NSW,mouth_mask,2,"[0. 1. 0. 0. 0. 2. 0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 3. 1. 0. 0. 0. 3. 0. 0.
 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0.
 0. 0. 2. 0. 1. 1. 0. 0. 0. 1. 0. 3. 1. 1. 0. 0. 1. 0. 4. 0. 0. 0. 0. 0.
 1. 0. 1. 0. 1. 1. 0. 0. 0. 3. 2. 2. 0. 0. 0. 1. 3. 0. 0. 1. 2. 0. 0. 1.
 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 1. 0. 1. 0. 2. 0. 1.
 1. 1. 1. 0. 1. 1. 2. 0. 1. 2. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 0. 0. 0. 1. 0. 0. 2. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1.
 0. 1. 1. 0. 0. 1. 0. 1. 0. 0. 1. 1. 0. 0. 0. 2. 1. 0. 0. 0. 0. 0. 0. 1.
 1. 0. 0. 0. 1. 0. 0. 0.]"
